Date,Days Since Start,close,open,high,low,volume,dividend
2012-07-02,0,128.8,128.8,128.8,128.8,1000000,0
2012-07-03,1,127.8,127.8,127.8,127.8,1000000,0
2012-07-04,2,126.8,126.8,126.8,126.8,1000000,0
2012-07-05,3,128.5,128.5,128.5,128.5,1000000,0
2012-07-06,4,126.75,126.75,126.75,126.75,1000000,0
2012-07-09,7,121.6,121.6,121.6,121.6,1000000,0
2012-07-10,8,124.5,124.5,124.5,124.5,1000000,0
2012-07-11,9,122.3,122.3,122.3,122.3,1000000,0
2012-07-12,10,121.25,121.25,121.25,121.25,1000000,0
2012-07-13,11,119.85,119.85,119.85,119.85,1000000,0
2012-07-16,14,115.2,115.2,115.2,115.2,1000000,0
2012-07-17,15,113.85,113.85,113.85,113.85,1000000,0
2012-07-18,16,114.2,114.2,114.2,114.2,1000000,0
2012-07-19,17,113.9,113.9,113.9,113.9,1000000,0
2012-07-20,18,115.85,115.85,115.85,115.85,1000000,0
2012-07-23,21,113.2,113.2,113.2,113.2,1000000,0
2012-07-24,22,113.8,113.8,113.8,113.8,1000000,0
2012-07-25,23,118.6,118.6,118.6,118.6,1000000,0
2012-07-26,24,112.3,112.3,112.3,112.3,1000000,0
2012-07-27,25,108.35,108.35,108.35,108.35,1000000,0
2012-07-30,28,113.5,113.5,113.5,113.5,1000000,0
2012-07-31,29,111.55,111.55,111.55,111.55,1000000,0
2012-08-01,30,113.3,113.3,113.3,113.3,1000000,0
2012-08-02,31,114.05,114.05,114.05,114.05,1000000,0
2012-08-03,32,112.35,112.35,112.35,112.35,1000000,0
2012-08-06,35,113.75,113.75,113.75,113.75,1000000,0
2012-08-07,36,114.4,114.4,114.4,114.4,1000000,0
2012-08-08,37,117.3,117.3,117.3,117.3,1000000,0
2012-08-09,38,115.75,115.75,115.75,115.75,1000000,0
2012-08-10,39,114.85,114.85,114.85,114.85,1000000,0
2012-08-13,42,114.0,114.0,114.0,114.0,1000000,0
2012-08-14,43,115.55,115.55,115.55,115.55,1000000,0
2012-08-16,45,116.1,116.1,116.1,116.1,1000000,0
2012-08-17,46,122.75,122.75,122.75,122.75,1000000,0
2012-08-21,50,124.5,124.5,124.5,124.5,1000000,0
2012-08-22,51,122.0,122.0,122.0,122.0,1000000,0
2012-08-23,52,124.95,124.95,124.95,124.95,1000000,0
2012-08-24,53,125.0,125.0,125.0,125.0,1000000,0
2012-08-27,56,120.15,120.15,120.15,120.15,1000000,0
2012-08-28,57,117.95,117.95,117.95,117.95,1000000,0
2012-08-29,58,116.6,116.6,116.6,116.6,1000000,0
2012-08-30,59,118.55,118.55,118.55,118.55,1000000,0
2012-08-31,60,116.35,116.35,116.35,116.35,1000000,0
2012-09-03,63,117.45,117.45,117.45,117.45,1000000,0
2012-09-04,64,121.7,121.7,121.7,121.7,1000000,0
2012-09-05,65,119.1,119.1,119.1,119.1,1000000,0
2012-09-06,66,121.4,121.4,121.4,121.4,1000000,0
2012-09-07,67,121.75,121.75,121.75,121.75,1000000,0
2012-09-10,70,128.3,128.3,128.3,128.3,1000000,0
2012-09-11,71,137.85,137.85,137.85,137.85,1000000,0
2012-09-12,72,143.5,143.5,143.5,143.5,1000000,0
2012-09-13,73,139.9,139.9,139.9,139.9,1000000,0
2012-09-14,74,136.8,136.8,136.8,136.8,1000000,0
2012-09-17,77,135.2,135.2,135.2,135.2,1000000,0
2012-09-18,78,140.75,140.75,140.75,140.75,1000000,0
2012-09-20,80,143.05,143.05,143.05,143.05,1000000,0
2012-09-21,81,141.05,141.05,141.05,141.05,1000000,0
2012-09-24,84,134.6,134.6,134.6,134.6,1000000,0
2012-09-25,85,133.6,133.6,133.6,133.6,1000000,0
2012-09-26,86,130.35,130.35,130.35,130.35,1000000,0
2012-09-27,87,130.35,130.35,130.35,130.35,1000000,0
2012-09-28,88,130.15,130.15,130.15,130.15,1000000,0
2012-10-01,91,133.8,133.8,133.8,133.8,1000000,0
2012-10-03,93,135.95,135.95,135.95,135.95,1000000,0
2012-10-04,94,132.2,132.2,132.2,132.2,1000000,0
2012-10-05,95,129.25,129.25,129.25,129.25,1000000,0
2012-10-08,98,131.8,131.8,131.8,131.8,1000000,0
2012-10-09,99,134.2,134.2,134.2,134.2,1000000,0
2012-10-10,100,126.8,126.8,126.8,126.8,1000000,0
2012-10-11,101,128.3,128.3,128.3,128.3,1000000,0
2012-10-12,102,127.45,127.45,127.45,127.45,1000000,0
2012-10-15,105,127.15,127.15,127.15,127.15,1000000,0
2012-10-16,106,123.8,123.8,123.8,123.8,1000000,0
2012-10-17,107,125.75,125.75,125.75,125.75,1000000,0
2012-10-18,108,125.0,125.0,125.0,125.0,1000000,0
2012-10-19,109,126.15,126.15,126.15,126.15,1000000,0
2012-10-22,112,128.0,128.0,128.0,128.0,1000000,0
2012-10-23,113,128.65,128.65,128.65,128.65,1000000,0
2012-10-25,115,124.65,124.65,124.65,124.65,1000000,0
2012-10-26,116,122.1,122.1,122.1,122.1,1000000,0
2012-10-29,119,122.5,122.5,122.5,122.5,1000000,0
2012-10-30,120,119.75,119.75,119.75,119.75,1000000,0
2012-10-31,121,119.85,119.85,119.85,119.85,1000000,0
2012-11-01,122,119.8,119.8,119.8,119.8,1000000,0
2012-11-02,123,119.95,119.95,119.95,119.95,1000000,0
2012-11-05,126,119.8,119.8,119.8,119.8,1000000,0
2012-11-06,127,119.9,119.9,119.9,119.9,1000000,0
2012-11-07,128,119.45,119.45,119.45,119.45,1000000,0
2012-11-08,129,116.8,116.8,116.8,116.8,1000000,0
2012-11-09,130,115.85,115.85,115.85,115.85,1000000,0
2012-11-12,133,114.55,114.55,114.55,114.55,1000000,0
2012-11-13,134,114.75,114.75,114.75,114.75,1000000,0
2012-11-15,136,116.65,116.65,116.65,116.65,1000000,0
2012-11-16,137,117.7,117.7,117.7,117.7,1000000,0
2012-11-19,140,116.6,116.6,116.6,116.6,1000000,0
2012-11-20,141,116.95,116.95,116.95,116.95,1000000,0
2012-11-21,142,114.95,114.95,114.95,114.95,1000000,0
2012-11-22,143,115.5,115.5,115.5,115.5,1000000,0
2012-11-23,144,113.3,113.3,113.3,113.3,1000000,0
