Date,Days Since Start,close,open,high,low,volume,dividend
2012-07-02,2485.0,103.95,103.95,103.95,103.95,1.0,0.0
2012-07-03,2485.0,103.95,103.95,103.95,103.95,1.0,0.0
2012-07-04,2485.0,103.95,103.95,103.95,103.95,1.0,0.0
2012-07-05,2485.0,103.95,103.95,103.95,103.95,1.0,0.0
2012-07-06,2485.0,103.95,103.95,103.95,103.95,1.0,0.0
2012-07-09,2485.0,103.95,103.95,103.95,103.95,1.0,0.0
2012-07-10,2485.0,103.95,103.95,103.95,103.95,1.0,0.0
2012-07-11,2485.0,103.95,103.95,103.95,103.95,1.0,0.0
2012-07-12,2485.0,103.95,103.95,103.95,103.95,1.0,0.0
2012-07-13,2485.0,103.95,103.95,103.95,103.95,1.0,0.0
2012-07-16,2485.0,103.95,103.95,103.95,103.95,1.0,0.0
2012-07-17,2485.0,103.95,103.95,103.95,103.95,1.0,0.0
2012-07-18,2485.0,103.95,103.95,103.95,103.95,1.0,0.0
2012-07-19,2485.0,103.95,103.95,103.95,103.95,1.0,0.0
2012-07-20,2485.0,103.95,103.95,103.95,103.95,1.0,0.0
2012-07-23,2485.0,103.95,103.95,103.95,103.95,1.0,0.0
2012-07-24,2485.0,103.95,103.95,103.95,103.95,1.0,0.0
2012-07-25,2485.0,103.95,103.95,103.95,103.95,1.0,0.0
2012-07-26,2485.0,103.95,103.95,103.95,103.95,1.0,0.0
2012-07-27,2485.0,103.95,103.95,103.95,103.95,1.0,0.0
2012-07-30,2485.0,103.95,103.95,103.95,103.95,1.0,0.0
2012-07-31,2485.0,103.95,103.95,103.95,103.95,1.0,0.0
2012-08-01,2485.0,103.95,103.95,103.95,103.95,1.0,0.0
2012-08-02,2485.0,103.95,103.95,103.95,103.95,1.0,0.0
2012-08-03,2485.0,103.95,103.95,103.95,103.95,1.0,0.0
2012-08-06,2485.0,103.95,103.95,103.95,103.95,1.0,0.0
2012-08-07,2485.0,103.95,103.95,103.95,103.95,1.0,0.0
2012-08-08,2485.0,103.95,103.95,103.95,103.95,1.0,0.0
